"request_id","duration_minutes"
619,"69.0000000000000000"
867,"50.0000000000000000"
1807,"41.0000000000000000"
2532,"55.0000000000000000"
3112,"52.0000000000000000"
3879,"31.0000000000000000"
4270,"58.0000000000000000"
5510,"56.0000000000000000"
6248,"53.0000000000000000"
267,"39.0000000000000000"
1467,"54.0000000000000000"
1983,"27.0000000000000000"
2784,"34.0000000000000000"
3075,"74.0000000000000000"
3379,"72.0000000000000000"
3482,"57.0000000000000000"
4652,"35.0000000000000000"
5335,"54.0000000000000000"
535,"31.0000000000000000"
960,"38.0000000000000000"
1934,"66.0000000000000000"
2083,"54.0000000000000000"
2211,"28.0000000000000000"
3096,"65.0000000000000000"
3881,"57.0000000000000000"
5254,"62.0000000000000000"
5434,"43.0000000000000000"
5916,"53.0000000000000000"
669,"41.0000000000000000"
1567,"49.0000000000000000"
1826,"60.0000000000000000"
2102,"52.0000000000000000"
2847,"35.0000000000000000"
3722,"35.0000000000000000"
4075,"64.0000000000000000"
4686,"44.0000000000000000"
5771,"67.0000000000000000"
6106,"46.0000000000000000"
312,"64.0000000000000000"
577,"58.0000000000000000"
1179,"47.0000000000000000"
1756,"43.0000000000000000"
2052,"62.0000000000000000"
2559,"57.0000000000000000"
3014,"61.0000000000000000"
3317,"32.0000000000000000"
4297,"66.0000000000000000"
5857,"59.0000000000000000"
6690,"70.0000000000000000"
1517,"43.0000000000000000"
1999,"49.0000000000000000"
2960,"50.0000000000000000"
3882,"52.0000000000000000"
4081,"53.0000000000000000"
4740,"48.0000000000000000"
5270,"52.0000000000000000"
6758,"64.0000000000000000"
5741,"46.0000000000000000"
6087,"65.0000000000000000"
1039,"70.0000000000000000"
1273,"65.0000000000000000"
2480,"49.0000000000000000"
4105,"60.0000000000000000"
4509,"66.0000000000000000"
4986,"58.0000000000000000"
5898,"50.0000000000000000"
6142,"46.0000000000000000"
380,"60.0000000000000000"
1050,"51.0000000000000000"
1769,"27.0000000000000000"
2520,"75.0000000000000000"
3265,"45.0000000000000000"
4648,"64.0000000000000000"
449,"44.0000000000000000"
846,"66.0000000000000000"
1346,"44.0000000000000000"
1474,"43.0000000000000000"
2240,"34.0000000000000000"
3072,"32.0000000000000000"
3459,"28.0000000000000000"
3774,"46.0000000000000000"
4023,"60.0000000000000000"
4117,"46.0000000000000000"
4880,"64.0000000000000000"
5568,"38.0000000000000000"
5994,"41.0000000000000000"
1809,"48.0000000000000000"
2064,"66.0000000000000000"
3210,"65.0000000000000000"
4350,"58.0000000000000000"
4713,"39.0000000000000000"
5629,"46.0000000000000000"
6157,"72.0000000000000000"
2030,"51.0000000000000000"
3226,"62.0000000000000000"
3353,"40.0000000000000000"
4293,"30.0000000000000000"
4936,"52.0000000000000000"
5661,"51.0000000000000000"
5778,"51.0000000000000000"
6425,"40.0000000000000000"
45,"52.0000000000000000"
264,"49.0000000000000000"
1183,"33.0000000000000000"
1536,"60.0000000000000000"
2437,"68.0000000000000000"
2641,"37.0000000000000000"
4077,"59.0000000000000000"
4610,"64.0000000000000000"
5066,"43.0000000000000000"
5666,"68.0000000000000000"
5923,"43.0000000000000000"
6367,"42.0000000000000000"
155,"56.0000000000000000"
310,"64.0000000000000000"
607,"51.0000000000000000"
1012,"42.0000000000000000"
1696,"41.0000000000000000"
3076,"63.0000000000000000"
4198,"73.0000000000000000"
4627,"47.0000000000000000"
5289,"41.0000000000000000"
5495,"62.0000000000000000"
6656,"33.0000000000000000"
139,"48.0000000000000000"
215,"52.0000000000000000"
1816,"43.0000000000000000"
2505,"71.0000000000000000"
3346,"54.0000000000000000"
5294,"31.0000000000000000"
6226,"59.0000000000000000"
6733,"65.0000000000000000"
1027,"66.0000000000000000"
2675,"52.0000000000000000"
3200,"51.0000000000000000"
3865,"29.0000000000000000"
4468,"40.0000000000000000"
5163,"31.0000000000000000"
6009,"63.0000000000000000"
6448,"38.0000000000000000"
591,"66.0000000000000000"
709,"47.0000000000000000"
1167,"62.0000000000000000"
2661,"64.0000000000000000"
2808,"51.0000000000000000"
3258,"33.0000000000000000"
3413,"73.0000000000000000"
3939,"29.0000000000000000"
4125,"69.0000000000000000"
4457,"43.0000000000000000"
4728,"62.0000000000000000"
5347,"62.0000000000000000"
6147,"79.0000000000000000"
6496,"59.0000000000000000"
634,"41.0000000000000000"
939,"61.0000000000000000"
2628,"75.0000000000000000"
3021,"53.0000000000000000"
4743,"45.0000000000000000"
4981,"56.0000000000000000"
5367,"50.0000000000000000"
5471,"59.0000000000000000"
5988,"67.0000000000000000"
6477,"39.0000000000000000"
499,"37.0000000000000000"
1147,"36.0000000000000000"
1410,"73.0000000000000000"
1804,"45.0000000000000000"
1949,"41.0000000000000000"
2713,"51.0000000000000000"
2845,"42.0000000000000000"
3943,"58.0000000000000000"
4792,"47.0000000000000000"
5207,"59.0000000000000000"
5890,"72.0000000000000000"
494,"26.0000000000000000"
1485,"74.0000000000000000"
2042,"39.0000000000000000"
2561,"75.0000000000000000"
3813,"40.0000000000000000"
4260,"48.0000000000000000"
4395,"54.0000000000000000"
5919,"56.0000000000000000"
6002,"49.0000000000000000"
468,"45.0000000000000000"
693,"70.0000000000000000"
1178,"61.0000000000000000"
2103,"70.0000000000000000"
2292,"37.0000000000000000"
3339,"50.0000000000000000"
3694,"62.0000000000000000"
4469,"63.0000000000000000"
6432,"40.0000000000000000"
1895,"32.0000000000000000"
1981,"33.0000000000000000"
3744,"54.0000000000000000"
4433,"46.0000000000000000"
6039,"27.0000000000000000"
6543,"78.0000000000000000"
110,"61.0000000000000000"
362,"77.0000000000000000"
666,"43.0000000000000000"
926,"66.0000000000000000"
1180,"73.0000000000000000"
1900,"70.0000000000000000"
2506,"37.0000000000000000"
3064,"56.0000000000000000"
3327,"59.0000000000000000"
3601,"50.0000000000000000"
4768,"70.0000000000000000"
5142,"31.0000000000000000"
5366,"52.0000000000000000"
5575,"57.0000000000000000"
5902,"45.0000000000000000"
6694,"32.0000000000000000"
523,"49.0000000000000000"
747,"50.0000000000000000"
1371,"71.0000000000000000"
1553,"60.0000000000000000"
1692,"69.0000000000000000"
2114,"45.0000000000000000"
2742,"44.0000000000000000"
4273,"45.0000000000000000"
4668,"69.0000000000000000"
5425,"45.0000000000000000"
5488,"67.0000000000000000"
5781,"67.0000000000000000"
5966,"64.0000000000000000"
6122,"63.0000000000000000"
357,"68.0000000000000000"
1068,"56.0000000000000000"
2689,"75.0000000000000000"
2791,"37.0000000000000000"
3321,"62.0000000000000000"
3423,"58.0000000000000000"
3761,"64.0000000000000000"
4140,"77.0000000000000000"
4656,"43.0000000000000000"
4931,"33.0000000000000000"
5268,"61.0000000000000000"
5811,"40.0000000000000000"
6139,"55.0000000000000000"
6333,"72.0000000000000000"
773,"58.0000000000000000"
1123,"58.0000000000000000"
2667,"65.0000000000000000"
2833,"52.0000000000000000"
3396,"58.0000000000000000"
3590,"60.0000000000000000"
3762,"43.0000000000000000"
4566,"34.0000000000000000"
4862,"64.0000000000000000"
5564,"72.0000000000000000"
6187,"57.0000000000000000"
6642,"47.0000000000000000"
322,"39.0000000000000000"
793,"62.0000000000000000"
898,"55.0000000000000000"
1258,"69.0000000000000000"
2832,"54.0000000000000000"
3139,"28.0000000000000000"
3438,"61.0000000000000000"
3966,"37.0000000000000000"
6401,"43.0000000000000000"
204,"40.0000000000000000"
632,"50.0000000000000000"
763,"66.0000000000000000"
1786,"55.0000000000000000"
1968,"39.0000000000000000"
2088,"71.0000000000000000"
2473,"37.0000000000000000"
2869,"37.0000000000000000"
3742,"24.0000000000000000"
4440,"34.0000000000000000"
5234,"43.0000000000000000"
6354,"36.0000000000000000"
6638,"74.0000000000000000"
84,"36.0000000000000000"
1199,"36.0000000000000000"
1676,"56.0000000000000000"
2774,"40.0000000000000000"
3220,"33.0000000000000000"
3718,"51.0000000000000000"
4904,"56.0000000000000000"
6527,"59.0000000000000000"
6710,"70.0000000000000000"
1584,"52.0000000000000000"
1966,"67.0000000000000000"
2827,"60.0000000000000000"
2945,"54.0000000000000000"
3365,"64.0000000000000000"
3548,"65.0000000000000000"
3753,"72.0000000000000000"
4569,"61.0000000000000000"
6309,"73.0000000000000000"
6437,"33.0000000000000000"
517,"39.0000000000000000"
1406,"53.0000000000000000"
1643,"52.0000000000000000"
2108,"34.0000000000000000"
2647,"32.0000000000000000"
3129,"60.0000000000000000"
3738,"40.0000000000000000"
4422,"60.0000000000000000"
4790,"73.0000000000000000"
5496,"35.0000000000000000"
6484,"42.0000000000000000"
6731,"48.0000000000000000"
629,"46.0000000000000000"
745,"57.0000000000000000"
1064,"38.0000000000000000"
1886,"25.0000000000000000"
5608,"49.0000000000000000"
5877,"31.0000000000000000"
6100,"57.0000000000000000"
6659,"52.0000000000000000"
2162,"59.0000000000000000"
3294,"51.0000000000000000"
3686,"61.0000000000000000"
4784,"34.0000000000000000"
5896,"45.0000000000000000"
6190,"44.0000000000000000"
6551,"74.0000000000000000"
145,"65.0000000000000000"
735,"65.0000000000000000"
918,"42.0000000000000000"
1478,"57.0000000000000000"
1957,"70.0000000000000000"
3097,"57.0000000000000000"
3981,"25.0000000000000000"
4175,"64.0000000000000000"
6237,"59.0000000000000000"
738,"74.0000000000000000"
2731,"38.0000000000000000"
2863,"36.0000000000000000"
3528,"27.0000000000000000"
4653,"57.0000000000000000"
5042,"44.0000000000000000"
360,"63.0000000000000000"
771,"75.0000000000000000"
1274,"80.0000000000000000"
1501,"66.0000000000000000"
1972,"21.0000000000000000"
2871,"67.0000000000000000"
3395,"41.0000000000000000"
3572,"66.0000000000000000"
4118,"58.0000000000000000"
4739,"45.0000000000000000"
6556,"29.0000000000000000"
6677,"53.0000000000000000"
1104,"63.0000000000000000"
1596,"51.0000000000000000"
1835,"55.0000000000000000"
2110,"53.0000000000000000"
2759,"43.0000000000000000"
3010,"74.0000000000000000"
3403,"29.0000000000000000"
3856,"52.0000000000000000"
4472,"76.0000000000000000"
5199,"67.0000000000000000"
5612,"62.0000000000000000"
6614,"76.0000000000000000"
191,"50.0000000000000000"
333,"70.0000000000000000"
488,"45.0000000000000000"
1780,"47.0000000000000000"
2235,"62.0000000000000000"
2516,"73.0000000000000000"
4209,"65.0000000000000000"
4726,"72.0000000000000000"
5088,"74.0000000000000000"
5352,"44.0000000000000000"
6024,"72.0000000000000000"
6196,"44.0000000000000000"
6297,"36.0000000000000000"
125,"65.0000000000000000"
1611,"55.0000000000000000"
1814,"40.0000000000000000"
3088,"49.0000000000000000"
3384,"54.0000000000000000"
4218,"46.0000000000000000"
5757,"65.0000000000000000"
5958,"61.0000000000000000"
6314,"59.0000000000000000"
249,"43.0000000000000000"
728,"64.0000000000000000"
3042,"54.0000000000000000"
3620,"74.0000000000000000"
4276,"61.0000000000000000"
4735,"68.0000000000000000"
1353,"43.0000000000000000"
1568,"34.0000000000000000"
2465,"59.0000000000000000"
3688,"61.0000000000000000"
4727,"56.0000000000000000"
5348,"55.0000000000000000"
6537,"71.0000000000000000"
1941,"40.0000000000000000"
3766,"51.0000000000000000"
4243,"35.0000000000000000"
4717,"54.0000000000000000"
5682,"68.0000000000000000"
6343,"37.0000000000000000"
6726,"50.0000000000000000"
238,"48.0000000000000000"
2624,"61.0000000000000000"
2787,"35.0000000000000000"
3992,"40.0000000000000000"
4974,"32.0000000000000000"
5478,"61.0000000000000000"
5641,"30.0000000000000000"
128,"36.0000000000000000"
627,"58.0000000000000000"
1766,"67.0000000000000000"
2089,"43.0000000000000000"
3565,"37.0000000000000000"
3954,"80.0000000000000000"
4204,"47.0000000000000000"
4651,"53.0000000000000000"
5814,"72.0000000000000000"
6062,"63.0000000000000000"
118,"41.0000000000000000"
339,"56.0000000000000000"
766,"64.0000000000000000"
1133,"64.0000000000000000"
2458,"60.0000000000000000"
3060,"76.0000000000000000"
3653,"33.0000000000000000"
4321,"51.0000000000000000"
5672,"52.0000000000000000"
1698,"60.0000000000000000"
2098,"30.0000000000000000"
2733,"68.0000000000000000"
2917,"32.0000000000000000"
3151,"38.0000000000000000"
3358,"68.0000000000000000"
5435,"51.0000000000000000"
5717,"43.0000000000000000"
635,"64.0000000000000000"
1275,"57.0000000000000000"
1562,"59.0000000000000000"
2908,"63.0000000000000000"
3414,"76.0000000000000000"
3638,"49.0000000000000000"
5132,"29.0000000000000000"
5422,"60.0000000000000000"
5724,"68.0000000000000000"
6026,"45.0000000000000000"
6416,"45.0000000000000000"
995,"22.0000000000000000"
1771,"31.0000000000000000"
2729,"27.0000000000000000"
3416,"35.0000000000000000"
4286,"60.0000000000000000"
5012,"66.0000000000000000"
6761,"42.0000000000000000"
5638,"38.0000000000000000"
6191,"59.0000000000000000"
443,"40.0000000000000000"
1299,"44.0000000000000000"
1637,"66.0000000000000000"
2099,"73.0000000000000000"
2349,"45.0000000000000000"
3081,"37.0000000000000000"
3555,"59.0000000000000000"
3798,"46.0000000000000000"
3982,"78.0000000000000000"
4082,"46.0000000000000000"
4672,"71.0000000000000000"
4937,"52.0000000000000000"
5594,"57.0000000000000000"
540,"56.0000000000000000"
1533,"36.0000000000000000"
2359,"57.0000000000000000"
2603,"51.0000000000000000"
2965,"29.0000000000000000"
4002,"71.0000000000000000"
4364,"41.0000000000000000"
4614,"37.0000000000000000"
5235,"52.0000000000000000"
5979,"36.0000000000000000"
6145,"72.0000000000000000"
6363,"39.0000000000000000"
2481,"57.0000000000000000"
3328,"42.0000000000000000"
3908,"68.0000000000000000"
4416,"56.0000000000000000"
4966,"44.0000000000000000"
5243,"63.0000000000000000"
5697,"40.0000000000000000"
5864,"56.0000000000000000"
6530,"39.0000000000000000"
686,"46.0000000000000000"
777,"51.0000000000000000"
1455,"31.0000000000000000"
1906,"44.0000000000000000"
2432,"44.0000000000000000"
2977,"55.0000000000000000"
3964,"41.0000000000000000"
4182,"60.0000000000000000"
4679,"55.0000000000000000"
4997,"44.0000000000000000"
5600,"63.0000000000000000"
5910,"52.0000000000000000"
6597,"46.0000000000000000"
64,"72.0000000000000000"
687,"44.0000000000000000"
1625,"48.0000000000000000"
1958,"54.0000000000000000"
2160,"35.0000000000000000"
2517,"76.0000000000000000"
2894,"72.0000000000000000"
3739,"45.0000000000000000"
4737,"70.0000000000000000"
5064,"66.0000000000000000"
313,"69.0000000000000000"
2107,"56.0000000000000000"
2819,"71.0000000000000000"
2932,"43.0000000000000000"
3593,"53.0000000000000000"
4760,"78.0000000000000000"
6681,"62.0000000000000000"
234,"56.0000000000000000"
425,"46.0000000000000000"
1528,"35.0000000000000000"
1671,"69.0000000000000000"
2223,"65.0000000000000000"
3268,"64.0000000000000000"
3530,"50.0000000000000000"
4765,"65.0000000000000000"
531,"35.0000000000000000"
1721,"37.0000000000000000"
2665,"67.0000000000000000"
2951,"61.0000000000000000"
3786,"48.0000000000000000"
4049,"83.0000000000000000"
4079,"62.0000000000000000"
4233,"67.0000000000000000"
4884,"73.0000000000000000"
6350,"71.0000000000000000"
1914,"70.0000000000000000"
3205,"71.0000000000000000"
3448,"55.0000000000000000"
4628,"52.0000000000000000"
5418,"70.0000000000000000"
5654,"73.0000000000000000"
614,"63.0000000000000000"
1340,"33.0000000000000000"
1576,"74.0000000000000000"
1974,"48.0000000000000000"
2597,"62.0000000000000000"
4690,"41.0000000000000000"
6267,"35.0000000000000000"
660,"49.0000000000000000"
943,"51.0000000000000000"
1445,"77.0000000000000000"
3070,"60.0000000000000000"
3440,"38.0000000000000000"
4503,"51.0000000000000000"
4771,"28.0000000000000000"
4797,"56.0000000000000000"
4898,"66.0000000000000000"
172,"38.0000000000000000"
518,"56.0000000000000000"
843,"53.0000000000000000"
1070,"60.0000000000000000"
2078,"46.0000000000000000"
5382,"34.0000000000000000"
4119,"80.0000000000000000"
4623,"37.0000000000000000"
620,"73.0000000000000000"
1286,"41.0000000000000000"
2482,"57.0000000000000000"
3672,"66.0000000000000000"
3959,"34.0000000000000000"
4659,"60.0000000000000000"
5060,"36.0000000000000000"
5942,"54.0000000000000000"
1349,"41.0000000000000000"
2192,"55.0000000000000000"
2323,"71.0000000000000000"
2717,"55.0000000000000000"
3338,"40.0000000000000000"
4475,"41.0000000000000000"
4786,"33.0000000000000000"
5017,"52.0000000000000000"
5580,"77.0000000000000000"
6066,"50.0000000000000000"
418,"42.0000000000000000"
608,"51.0000000000000000"
1842,"38.0000000000000000"
4004,"41.0000000000000000"
5791,"44.0000000000000000"
6548,"49.0000000000000000"
121,"55.0000000000000000"
571,"60.0000000000000000"
2444,"72.0000000000000000"
2815,"29.0000000000000000"
3510,"50.0000000000000000"
5013,"36.0000000000000000"
5457,"58.0000000000000000"
5940,"54.0000000000000000"
6197,"41.0000000000000000"
6660,"59.0000000000000000"
584,"71.0000000000000000"
1741,"36.0000000000000000"
2031,"34.0000000000000000"
3158,"53.0000000000000000"
3955,"54.0000000000000000"
4384,"65.0000000000000000"
5224,"72.0000000000000000"
5394,"55.0000000000000000"
5511,"59.0000000000000000"
744,"49.0000000000000000"
1634,"51.0000000000000000"
1911,"58.0000000000000000"
2608,"37.0000000000000000"
3456,"48.0000000000000000"
3561,"41.0000000000000000"
5216,"49.0000000000000000"
5573,"31.0000000000000000"
5952,"38.0000000000000000"
6093,"56.0000000000000000"
6749,"48.0000000000000000"
250,"65.0000000000000000"
781,"61.0000000000000000"
1681,"51.0000000000000000"
3924,"43.0000000000000000"
5271,"48.0000000000000000"
5899,"28.0000000000000000"
6273,"73.0000000000000000"
630,"54.0000000000000000"
679,"55.0000000000000000"
782,"41.0000000000000000"
1329,"35.0000000000000000"
1712,"52.0000000000000000"
2033,"42.0000000000000000"
3094,"32.0000000000000000"
4709,"61.0000000000000000"
4948,"71.0000000000000000"
5597,"56.0000000000000000"
6747,"71.0000000000000000"
1480,"51.0000000000000000"
2013,"54.0000000000000000"
2867,"43.0000000000000000"
3377,"44.0000000000000000"
4108,"42.0000000000000000"
4368,"33.0000000000000000"
4787,"34.0000000000000000"
93,"37.0000000000000000"
402,"31.0000000000000000"
582,"63.0000000000000000"
733,"65.0000000000000000"
951,"32.0000000000000000"
1889,"64.0000000000000000"
2046,"42.0000000000000000"
2664,"35.0000000000000000"
2936,"74.0000000000000000"
3740,"33.0000000000000000"
4482,"59.0000000000000000"
4718,"39.0000000000000000"
4908,"29.0000000000000000"
6278,"42.0000000000000000"
514,"71.0000000000000000"
703,"33.0000000000000000"
947,"27.0000000000000000"
2252,"34.0000000000000000"
2896,"74.0000000000000000"
3583,"54.0000000000000000"
4263,"75.0000000000000000"
4398,"58.0000000000000000"
5029,"33.0000000000000000"
5554,"33.0000000000000000"
5746,"41.0000000000000000"
5986,"55.0000000000000000"
6140,"65.0000000000000000"
6554,"58.0000000000000000"
467,"57.0000000000000000"
615,"49.0000000000000000"
801,"73.0000000000000000"
1587,"71.0000000000000000"
1925,"45.0000000000000000"
2527,"42.0000000000000000"
3065,"31.0000000000000000"
5031,"43.0000000000000000"
160,"56.0000000000000000"
2029,"53.0000000000000000"
2543,"37.0000000000000000"
2941,"51.0000000000000000"
4766,"48.0000000000000000"
5349,"27.0000000000000000"
5409,"70.0000000000000000"
6698,"64.0000000000000000"
81,"73.0000000000000000"
370,"26.0000000000000000"
799,"46.0000000000000000"
1300,"25.0000000000000000"
1805,"52.0000000000000000"
2410,"54.0000000000000000"
2723,"52.0000000000000000"
3240,"29.0000000000000000"
3424,"65.0000000000000000"
4188,"30.0000000000000000"
5617,"71.0000000000000000"
5932,"72.0000000000000000"
6699,"50.0000000000000000"
285,"38.0000000000000000"
754,"47.0000000000000000"
1449,"64.0000000000000000"
2764,"44.0000000000000000"
2859,"58.0000000000000000"
3036,"69.0000000000000000"
3934,"65.0000000000000000"
4486,"39.0000000000000000"
4996,"52.0000000000000000"
5133,"34.0000000000000000"
5887,"44.0000000000000000"
6402,"72.0000000000000000"
462,"76.0000000000000000"
817,"51.0000000000000000"
1790,"52.0000000000000000"
2014,"33.0000000000000000"
2165,"53.0000000000000000"
2627,"48.0000000000000000"
2968,"34.0000000000000000"
3282,"37.0000000000000000"
3544,"67.0000000000000000"
5552,"55.0000000000000000"
6657,"62.0000000000000000"
88,"73.0000000000000000"
201,"71.0000000000000000"
847,"59.0000000000000000"
1585,"57.0000000000000000"
2116,"36.0000000000000000"
2800,"29.0000000000000000"
3066,"47.0000000000000000"
3640,"41.0000000000000000"
4162,"70.0000000000000000"
4892,"69.0000000000000000"
5038,"27.0000000000000000"
6417,"60.0000000000000000"
376,"38.0000000000000000"
899,"67.0000000000000000"
1112,"52.0000000000000000"
1444,"73.0000000000000000"
1993,"52.0000000000000000"
2417,"83.0000000000000000"
3318,"42.0000000000000000"
3529,"43.0000000000000000"
4322,"26.0000000000000000"
5861,"75.0000000000000000"
6519,"48.0000000000000000"
34,"74.0000000000000000"
637,"67.0000000000000000"
1005,"46.0000000000000000"
1293,"56.0000000000000000"
1664,"70.0000000000000000"
1915,"47.0000000000000000"
3262,"47.0000000000000000"
3546,"46.0000000000000000"
3977,"37.0000000000000000"
4300,"73.0000000000000000"
4680,"46.0000000000000000"
4812,"63.0000000000000000"
5972,"41.0000000000000000"
645,"72.0000000000000000"
732,"39.0000000000000000"
1215,"55.0000000000000000"
1450,"60.0000000000000000"
2044,"42.0000000000000000"
2420,"57.0000000000000000"
3944,"36.0000000000000000"
4369,"41.0000000000000000"
5070,"72.0000000000000000"
5822,"47.0000000000000000"
6723,"49.0000000000000000"
3,"67.0000000000000000"
70,"56.0000000000000000"
256,"54.0000000000000000"
702,"43.0000000000000000"
769,"64.0000000000000000"
1277,"31.0000000000000000"
2062,"54.0000000000000000"
2399,"44.0000000000000000"
2645,"36.0000000000000000"
3468,"38.0000000000000000"
3826,"35.0000000000000000"
5384,"60.0000000000000000"
6460,"43.0000000000000000"
269,"59.0000000000000000"
336,"54.0000000000000000"
1241,"64.0000000000000000"
1651,"38.0000000000000000"
1963,"63.0000000000000000"
2368,"51.0000000000000000"
3004,"69.0000000000000000"
3310,"62.0000000000000000"
3391,"76.0000000000000000"
4194,"46.0000000000000000"
5728,"63.0000000000000000"
6091,"40.0000000000000000"
6748,"66.0000000000000000"
286,"56.0000000000000000"
547,"46.0000000000000000"
574,"41.0000000000000000"
936,"57.0000000000000000"
1514,"37.0000000000000000"
1656,"69.0000000000000000"
2405,"52.0000000000000000"
3372,"34.0000000000000000"
4215,"58.0000000000000000"
6486,"42.0000000000000000"
520,"56.0000000000000000"
1285,"64.0000000000000000"
3394,"41.0000000000000000"
3520,"53.0000000000000000"
4998,"72.0000000000000000"
5377,"57.0000000000000000"
5759,"38.0000000000000000"
422,"74.0000000000000000"
578,"50.0000000000000000"
3035,"76.0000000000000000"
3728,"73.0000000000000000"
4097,"50.0000000000000000"
5184,"67.0000000000000000"
5404,"53.0000000000000000"
5525,"78.0000000000000000"
6392,"67.0000000000000000"
603,"73.0000000000000000"
1956,"47.0000000000000000"
2914,"35.0000000000000000"
3434,"41.0000000000000000"
3454,"70.0000000000000000"
3809,"45.0000000000000000"
3947,"36.0000000000000000"
4319,"75.0000000000000000"
4716,"32.0000000000000000"
5790,"69.0000000000000000"
6205,"72.0000000000000000"
6727,"54.0000000000000000"
51,"59.0000000000000000"
446,"61.0000000000000000"
1252,"67.0000000000000000"
1380,"74.0000000000000000"
1638,"35.0000000000000000"
2152,"30.0000000000000000"
3125,"34.0000000000000000"
3366,"49.0000000000000000"
4632,"59.0000000000000000"
5924,"38.0000000000000000"
6133,"32.0000000000000000"
6316,"32.0000000000000000"
6609,"71.0000000000000000"
246,"35.0000000000000000"
980,"75.0000000000000000"
1677,"38.0000000000000000"
4620,"75.0000000000000000"
4848,"43.0000000000000000"
5402,"42.0000000000000000"
5971,"43.0000000000000000"
6113,"67.0000000000000000"
6508,"59.0000000000000000"
746,"47.0000000000000000"
1488,"67.0000000000000000"
1838,"30.0000000000000000"
2839,"45.0000000000000000"
4391,"70.0000000000000000"
4701,"40.0000000000000000"
5171,"66.0000000000000000"
5962,"67.0000000000000000"
6118,"62.0000000000000000"
6450,"58.0000000000000000"
257,"72.0000000000000000"
708,"32.0000000000000000"
891,"64.0000000000000000"
1748,"41.0000000000000000"
2625,"69.0000000000000000"
3989,"70.0000000000000000"
5285,"30.0000000000000000"
6461,"60.0000000000000000"
1563,"76.0000000000000000"
2207,"78.0000000000000000"
2879,"51.0000000000000000"
3644,"46.0000000000000000"
3996,"59.0000000000000000"
4355,"40.0000000000000000"
4758,"41.0000000000000000"
6001,"71.0000000000000000"
1181,"62.0000000000000000"
1297,"41.0000000000000000"
1429,"41.0000000000000000"
2104,"57.0000000000000000"
2736,"71.0000000000000000"
3615,"47.0000000000000000"
4719,"63.0000000000000000"
4748,"79.0000000000000000"
870,"44.0000000000000000"
2124,"38.0000000000000000"
2457,"68.0000000000000000"
2621,"53.0000000000000000"
3168,"56.0000000000000000"
3285,"61.0000000000000000"
3315,"70.0000000000000000"
5585,"72.0000000000000000"
6235,"33.0000000000000000"
913,"57.0000000000000000"
1852,"75.0000000000000000"
3117,"33.0000000000000000"
3392,"31.0000000000000000"
4722,"69.0000000000000000"
692,"40.0000000000000000"
1351,"65.0000000000000000"
1800,"56.0000000000000000"
2434,"59.0000000000000000"
3212,"57.0000000000000000"
3340,"52.0000000000000000"
3598,"62.0000000000000000"
53,"52.0000000000000000"
3558,"37.0000000000000000"
4257,"58.0000000000000000"
4869,"31.0000000000000000"
5548,"42.0000000000000000"
5630,"42.0000000000000000"
6645,"50.0000000000000000"
156,"65.0000000000000000"
350,"47.0000000000000000"
976,"54.0000000000000000"
1344,"64.0000000000000000"
1524,"69.0000000000000000"
2143,"41.0000000000000000"
2353,"52.0000000000000000"
3028,"46.0000000000000000"
3913,"42.0000000000000000"
4274,"69.0000000000000000"
4673,"69.0000000000000000"
6198,"48.0000000000000000"
569,"67.0000000000000000"
1626,"51.0000000000000000"
3505,"45.0000000000000000"
3758,"39.0000000000000000"
4649,"54.0000000000000000"
4745,"59.0000000000000000"
